t,Man,MV,MVP,MVI,MVD,MVFF,SP,PV,DV
6.880000000000000000e+02,0.000000000000000000e+00,5.030958980050273510e+01,-1.284900640440638675e+00,5.152101818630444541e+01,7.347225463892939623e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.830766272885529133e+01,5.000000000000000000e+01
6.890000000000000000e+02,0.000000000000000000e+00,5.030703962753455016e+01,-1.279594430033763608e+00,5.151323949676016412e+01,7.339456080814979466e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.830638900952405379e+01,5.000000000000000000e+01
6.900000000000000000e+02,0.000000000000000000e+00,5.030451014785595021e+01,-1.274296927252903666e+00,5.150549301088020826e+01,7.331406422864748806e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.830511742161583300e+01,5.000000000000000000e+01
6.910000000000000000e+02,0.000000000000000000e+00,5.030200119559030725e+01,-1.269008289234539788e+00,5.149777867477543936e+01,7.323081004940695804e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.830384800224751984e+01,5.000000000000000000e+01
6.920000000000000000e+02,0.000000000000000000e+00,5.029951260617664133e+01,-1.263728670350854788e+00,5.149009643361829092e+01,7.314484290920604537e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.830258078787892373e+01,5.000000000000000000e+01
6.930000000000000000e+02,0.000000000000000000e+00,5.029704421636039768e+01,-1.258458222241174873e+00,5.148244623165938094e+01,7.305620694219019939e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.830131581432053167e+01,5.000000000000000000e+01
6.940000000000000000e+02,0.000000000000000000e+00,5.029459586418196437e+01,-1.253197093844241827e+00,5.147482801224391125e+01,7.296494578229487105e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.830005311674091217e+01,5.000000000000000000e+01
6.950000000000000000e+02,0.000000000000000000e+00,5.029216738896766969e+01,-1.247945431429005936e+00,5.146724171782793178e+01,7.287110256874225478e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.829879272967428960e+01,5.000000000000000000e+01
6.960000000000000000e+02,0.000000000000000000e+00,5.028975863131870483e+01,-1.242703378626128563e+00,5.145968728999433495e+01,7.277471995050162346e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.829753468702786279e+01,5.000000000000000000e+01
6.970000000000000000e+02,0.000000000000000000e+00,5.028736943310176599e+01,-1.237471076458419805e+00,5.145216466946875045e+01,7.267584009143598922e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.829627902208915202e+01,5.000000000000000000e+01
6.980000000000000000e+02,0.000000000000000000e+00,5.028499963743877288e+01,-1.232248663371397157e+00,5.144467379613518432e+01,7.257450467498693936e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.829502576753324661e+01,5.000000000000000000e+01
6.990000000000000000e+02,0.000000000000000000e+00,5.028264908869701344e+01,-1.227036275263426957e+00,5.143721460905151588e+01,7.247075490892461447e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.829377495542998133e+01,5.000000000000000000e+01
7.000000000000000000e+02,0.000000000000000000e+00,5.028031763247927444e+01,-1.221834045515572509e+00,5.142978704646479571e+01,7.236463153004860094e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.829252661725099927e+01,5.000000000000000000e+01
7.010000000000000000e+02,0.000000000000000000e+00,5.027800511561441255e+01,-1.216642105020969256e+00,5.142239104582637310e+01,7.225617480900785317e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.829128078387682876e+01,5.000000000000000000e+01
7.020000000000000000e+02,0.000000000000000000e+00,5.027571138614730728e+01,-1.211460582214257897e+00,5.141502654380683168e+01,7.214542455473631211e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.829003748560377574e+01,5.000000000000000000e+01
7.030000000000000000e+02,0.000000000000000000e+00,5.027343629332982999e+01,-1.206289603100250352e+00,5.140769347631078290e+01,7.203242011930116595e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.828879675215090117e+01,5.000000000000000000e+01
7.040000000000000000e+02,0.000000000000000000e+00,5.027117968761056943e+01,-1.201129291282949874e+00,5.140039177849143215e+01,7.191720040208933462e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.828755861266674287e+01,5.000000000000000000e+01
7.050000000000000000e+02,0.000000000000000000e+00,5.026894142062622706e+01,-1.195979767993507137e+00,5.139312138476503122e+01,7.179980385469908466e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.828632309573615089e+01,5.000000000000000000e+01
7.060000000000000000e+02,0.000000000000000000e+00,5.026672134519150603e+01,-1.190841152118649271e+00,5.138588222882510337e+01,7.168026848505676396e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.828509022938689554e+01,5.000000000000000000e+01
7.070000000000000000e+02,0.000000000000000000e+00,5.026451931529050654e+01,-1.185713560228163210e+00,5.137867424365654045e+01,7.155863186213326510e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.828386004109628971e+01,5.000000000000000000e+01
7.080000000000000000e+02,0.000000000000000000e+00,5.026233518606737505e+01,-1.180597106602438551e+00,5.137149736154953672e+01,7.143493112028305447e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.828263255779782526e+01,5.000000000000000000e+01
7.090000000000000000e+02,0.000000000000000000e+00,5.026016881381647039e+01,-1.175491903260069027e+00,5.136435151411330224e+01,7.130920296323163543e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.828140780588751113e+01,5.000000000000000000e+01
7.100000000000000000e+02,0.000000000000000000e+00,5.025802005597441990e+01,-1.170398059984212535e+00,5.135723663228969116e+01,7.118148366894681833e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.828018581123041031e+01,5.000000000000000000e+01
7.110000000000000000e+02,0.000000000000000000e+00,5.025588877111022157e+01,-1.165315684349779835e+00,5.135015264636659538e+01,7.105180909340620687e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.827896659916693523e+01,5.000000000000000000e+01
7.120000000000000000e+02,0.000000000000000000e+00,5.025377481891663933e+01,-1.160244881749616708e+00,5.134309948599121753e+01,7.092021467504328047e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.827775019451908634e+01,5.000000000000000000e+01
7.130000000000000000e+02,0.000000000000000000e+00,5.025167806020184003e+01,-1.155185755420451432e+00,5.133607708018318760e+01,7.078673543910989074e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.827653662159680437e+01,5.000000000000000000e+01
7.140000000000000000e+02,0.000000000000000000e+00,5.024959835687949550e+01,-1.150138406469314090e+00,5.132908535734750899e+01,7.065140600130012660e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.827532590420398151e+01,5.000000000000000000e+01
7.150000000000000000e+02,0.000000000000000000e+00,5.024753557196124376e+01,-1.145102933898537456e+00,5.132212424528733408e+01,7.051426057244797319e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.827411806564465735e+01,5.000000000000000000e+01
7.160000000000000000e+02,0.000000000000000000e+00,5.024548956954728851e+01,-1.140079434631526389e+00,5.131519367121662611e+01,7.037533296218821677e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.827291312872900164e+01,5.000000000000000000e+01
7.170000000000000000e+02,0.000000000000000000e+00,5.024346021481818525e+01,-1.135068003537640591e+00,5.130829356177262923e+01,7.023465658319301419e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.827171111577933971e+01,5.000000000000000000e+01
7.180000000000000000e+02,0.000000000000000000e+00,5.024144737402590977e+01,-1.130068733457255670e+00,5.130142384302821057e+01,7.009226445495378433e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.827051204863596467e+01,5.000000000000000000e+01
7.190000000000000000e+02,0.000000000000000000e+00,5.023945091448624112e+01,-1.125081715225935142e+00,5.129458444050403898e+01,6.994818920813059004e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.826931594866313446e+01,5.000000000000000000e+01
7.200000000000000000e+02,0.000000000000000000e+00,5.023747070456915509e+01,-1.120107037699373365e+00,5.128777527918063583e+01,6.980246308788846943e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.826812283675471349e+01,5.000000000000000000e+01
7.210000000000000000e+02,0.000000000000000000e+00,5.023550661369178272e+01,-1.115144787776859880e+00,5.128099628351026240e+01,6.965511795838230658e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.826693273333998491e+01,5.000000000000000000e+01
7.220000000000000000e+02,0.000000000000000000e+00,5.023355851230947167e+01,-1.110195050425452745e+00,5.127424737742865091e+01,6.950618530627446223e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.826574565838932074e+01,5.000000000000000000e+01
7.230000000000000000e+02,0.000000000000000000e+00,5.023162627190762208e+01,-1.105257908703561220e+00,5.126752848436662191e+01,6.935569624456267013e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.826456163141980937e+01,5.000000000000000000e+01
7.240000000000000000e+02,0.000000000000000000e+00,5.022970976499351536e+01,-1.100333443784350607e+00,5.126083952726155246e+01,6.920368151631145492e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.826338067150074096e+01,5.000000000000000000e+01
7.250000000000000000e+02,0.000000000000000000e+00,5.022780886508879661e+01,-1.095421734978556882e+00,5.125418042856867373e+01,6.905017149867923032e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.826220279725920648e+01,5.000000000000000000e+01
7.260000000000000000e+02,0.000000000000000000e+00,5.022592344672072784e+01,-1.090522859757773633e+00,5.124755111027227628e+01,6.889519620622966412e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.826102802688546944e+01,5.000000000000000000e+01
7.270000000000000000e+02,0.000000000000000000e+00,5.022405338541483388e+01,-1.085636893776793066e+00,5.124095149389673054e+01,6.873878529489774181e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825985637813838025e+01,5.000000000000000000e+01
7.280000000000000000e+02,0.000000000000000000e+00,5.022219855768681640e+01,-1.080763910896125335e+00,5.123438150051742213e+01,6.858096806551959579e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825868786835070523e+01,5.000000000000000000e+01
7.290000000000000000e+02,0.000000000000000000e+00,5.022035884103478764e+01,-1.075903983204161696e+00,5.122784105077150230e+01,6.842177346745155486e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825752251443445573e+01,5.000000000000000000e+01
7.300000000000000000e+02,0.000000000000000000e+00,5.021853411393112765e+01,-1.071057181039339667e+00,5.122133006486852480e+01,6.826123010194168339e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825636033288598981e+01,5.000000000000000000e+01
7.310000000000000000e+02,0.000000000000000000e+00,5.021672425581576249e+01,-1.066223573011360060e+00,5.121484846260097612e+01,6.809936622615214707e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825520133979131288e+01,5.000000000000000000e+01
7.320000000000000000e+02,0.000000000000000000e+00,5.021492914708753830e+01,-1.061403226023234225e+00,5.120839616335463518e+01,6.793620975613563762e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825404555083113678e+01,5.000000000000000000e+01
7.330000000000000000e+02,0.000000000000000000e+00,5.021314866909703767e+01,-1.056596205292323898e+00,5.120197308611881226e+01,6.777178827054454457e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825289298128589621e+01,5.000000000000000000e+01
7.340000000000000000e+02,0.000000000000000000e+00,5.021138270413953819e+01,-1.051802574371205612e+00,5.119557914949649557e+01,6.760612901425179511e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825174364604086463e+01,5.000000000000000000e+01
7.350000000000000000e+02,0.000000000000000000e+00,5.020963113544670620e+01,-1.047022395168947906e+00,5.118921427171431304e+01,6.743925890133878331e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.825059755959105701e+01,5.000000000000000000e+01
7.360000000000000000e+02,0.000000000000000000e+00,5.020789384717961923e+01,-1.042255727971502566e+00,5.118287837063241597e+01,6.727120451870510776e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824945473604611834e+01,5.000000000000000000e+01
7.370000000000000000e+02,0.000000000000000000e+00,5.020617072442167483e+01,-1.037502631462036362e+00,5.117657136375422766e+01,6.710199212948664282e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824831518913519801e+01,5.000000000000000000e+01
7.380000000000000000e+02,0.000000000000000000e+00,5.020446165317112985e+01,-1.032763162741203056e+00,5.117029316823604290e+01,6.693164767629505851e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824717893221180987e+01,5.000000000000000000e+01
7.390000000000000000e+02,0.000000000000000000e+00,5.020276652033347631e+01,-1.028037377347358339e+00,5.116404370089654208e+01,6.676019678429109816e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824604597825850760e+01,5.000000000000000000e+01
7.400000000000000000e+02,0.000000000000000000e+00,5.020108521371492571e+01,-1.023325329276003615e+00,5.115782287822617036e+01,6.658766476476350726e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824491633989161699e+01,5.000000000000000000e+01
7.410000000000000000e+02,0.000000000000000000e+00,5.019941762201516156e+01,-1.018627070999468698e+00,5.115163061639638897e+01,6.641407661824327846e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824379002936593963e+01,5.000000000000000000e+01
7.420000000000000000e+02,0.000000000000000000e+00,5.019776363481985726e+01,-1.013942653486475054e+00,5.114546683126881277e+01,6.623945703751507597e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824266705857932891e+01,5.000000000000000000e+01
7.430000000000000000e+02,0.000000000000000000e+00,5.019612314259399710e+01,-1.009272126221167021e+00,5.113933143840424833e+01,6.606383041091851149e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824154743907722320e+01,5.000000000000000000e+01
7.440000000000000000e+02,0.000000000000000000e+00,5.019449603667521131e+01,-1.004615537221966282e+00,5.113322435307158997e+01,6.588722082558889914e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.824043118205722180e+01,5.000000000000000000e+01
7.450000000000000000e+02,0.000000000000000000e+00,5.019288220926633670e+01,-9.999729330606033084e-01,5.112714549025663047e+01,6.570965207031145838e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823931829837351870e+01,5.000000000000000000e+01
7.460000000000000000e+02,0.000000000000000000e+00,5.019128155342890096e+01,-9.953443588805577225e-01,5.112109476467072966e+01,6.553114763873099657e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823820879854132215e+01,5.000000000000000000e+01
7.470000000000000000e+02,0.000000000000000000e+00,5.018969396307634412e+01,-9.907298584154401455e-01,5.111507209075939073e+01,6.535173073239738950e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823710269274123164e+01,5.000000000000000000e+01
7.480000000000000000e+02,0.000000000000000000e+00,5.018811933296728967e+01,-9.861294740071955278e-01,5.110907738271071565e+01,6.517142426376802689e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823599999082358636e+01,5.000000000000000000e+01
7.490000000000000000e+02,0.000000000000000000e+00,5.018655755869868784e+01,-9.815432466241896803e-01,5.110311055446376116e+01,6.499025085911526445e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823490070231270010e+01,5.000000000000000000e+01
7.500000000000000000e+02,0.000000000000000000e+00,5.018500853669962680e+01,-9.769712158788218526e-01,5.109717151971677396e+01,6.480823286167566866e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823380483641118133e+01,5.000000000000000000e+01
7.510000000000000000e+02,0.000000000000000000e+00,5.018347216422410639e+01,-9.724134200454925825e-01,5.109126019193534063e+01,6.462539233425365626e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823271240200404009e+01,5.000000000000000000e+01
7.520000000000000000e+02,0.000000000000000000e+00,5.018194833934519039e+01,-9.678698960776848104e-01,5.108537648436040257e+01,6.444175106247312934e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823162340766290868e+01,5.000000000000000000e+01
7.530000000000000000e+02,0.000000000000000000e+00,5.018043696094802186e+01,-9.633406796255176152e-01,5.107952031001617144e+01,6.425733055736640442e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.823053786165009171e+01,5.000000000000000000e+01
7.540000000000000000e+02,0.000000000000000000e+00,5.017893792872383329e+01,-9.588258050525910736e-01,5.107369158171798063e+01,6.407215205844699057e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822945577192265887e+01,5.000000000000000000e+01
7.550000000000000000e+02,0.000000000000000000e+00,5.017745114316335986e+01,-9.543253054530081991e-01,5.106789021207996626e+01,6.388623653640715383e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822837714613646654e+01,5.000000000000000000e+01
7.560000000000000000e+02,0.000000000000000000e+00,5.017597650555051558e+01,-9.498392126681012293e-01,5.106211611352271262e+01,6.369960469590645047e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822730199165013687e+01,5.000000000000000000e+01
7.570000000000000000e+02,0.000000000000000000e+00,5.017451391795610505e+01,-9.453675573029811652e-01,5.105636919828074838e+01,6.351227697833486396e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822623031552899420e+01,5.000000000000000000e+01
7.580000000000000000e+02,0.000000000000000000e+00,5.017306328323161324e+01,-9.409103687429091201e-01,5.105064937840997175e+01,6.332427356455234968e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822516212454891615e+01,5.000000000000000000e+01
7.590000000000000000e+02,0.000000000000000000e+00,5.017162450500342175e+01,-9.364676751693138401e-01,5.104495656579496199e+01,6.313561437777145957e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822409742520025588e+01,5.000000000000000000e+01
7.600000000000000000e+02,0.000000000000000000e+00,5.017019748766605858e+01,-9.320395035761045444e-01,5.103929067215619853e+01,6.294631908596774739e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822303622369162213e+01,5.000000000000000000e+01
7.610000000000000000e+02,0.000000000000000000e+00,5.016878213637648543e+01,-9.276258797853922378e-01,5.103365160905720188e+01,6.275640710467594863e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822197852595364509e+01,5.000000000000000000e+01
7.620000000000000000e+02,0.000000000000000000e+00,5.016737835704802961e+01,-9.232268284631526267e-01,5.102803928791153254e+01,6.256589759965028308e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.822092433764271391e+01,5.000000000000000000e+01
7.630000000000000000e+02,0.000000000000000000e+00,5.016598605634442265e+01,-9.188423731347702406e-01,5.102245361998974005e+01,6.237480948945293285e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821987366414465725e+01,5.000000000000000000e+01
7.640000000000000000e+02,0.000000000000000000e+00,5.016460514167394535e+01,-9.144725362003467417e-01,5.101689451642621265e+01,6.218316144808598567e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821882651057842395e+01,5.000000000000000000e+01
7.650000000000000000e+02,0.000000000000000000e+00,5.016323552118333851e+01,-9.101173389500084587e-01,5.101136188822590611e+01,6.199097190744343872e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821778288179969252e+01,5.000000000000000000e+01
7.660000000000000000e+02,0.000000000000000000e+00,5.016187710375196929e+01,-9.057768015789192662e-01,5.100585564627101576e+01,6.179825905987098439e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821674278240439548e+01,5.000000000000000000e+01
7.670000000000000000e+02,0.000000000000000000e+00,5.016052979898648800e+01,-9.014509432019379709e-01,5.100037570132754183e+01,6.160504086088122722e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821570621673234314e+01,5.000000000000000000e+01
7.680000000000000000e+02,0.000000000000000000e+00,5.015919351721434793e+01,-8.971397818686903669e-01,5.099492196405174127e+01,6.141133503129788535e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821467318887063414e+01,5.000000000000000000e+01
7.690000000000000000e+02,0.000000000000000000e+00,5.015786816947888127e+01,-8.928433345777535557e-01,5.098949434499655808e+01,6.121715906007942770e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821364370265717980e+01,5.000000000000000000e+01
7.700000000000000000e+02,0.000000000000000000e+00,5.015655366753308186e+01,-8.885616172913145538e-01,5.098409275461789036e+01,6.102253020650923176e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821261776168414315e+01,5.000000000000000000e+01
7.710000000000000000e+02,0.000000000000000000e+00,5.015524992383391378e+01,-8.842946449494726302e-01,5.097871710328081463e+01,6.082746550256640933e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821159536930122158e+01,5.000000000000000000e+01
7.720000000000000000e+02,0.000000000000000000e+00,5.015395685153756489e+01,-8.800424314838932727e-01,5.097336730126571780e+01,6.063198175574036064e-02,0.000000000000000000e+00,4.800000000000000000e+01,4.821057652861912857e+01,5.000000000000000000e+01
